2015,02,13,1호선,종각,59222,58059
2015,02,13,1호선,종로3가,44400,42335
2015,02,13,1호선,종로5가,34852,35191
2015,02,14,1호선,서울역,65358,58052
2015,02,14,1호선,시청,15871,15589
2015,02,14,1호선,종각,38546,35160
2015,02,14,1호선,종로3가,40225,38552
2015,02,14,1호선,종로5가,28240,28311
2015,02,15,1호선,서울역,47148,44000
2015,02,15,1호선,시청,10654,10137
2015,02,15,1호선,종각,24557,21043
2015,02,15,1호선,종로3가,24296,20850
2015,02,15,1호선,종로5가,13208,12916
2015,02,16,1호선,서울역,69218,71632
2015,02,16,1호선,시청,25715,25672
2015,02,16,1호선,종각,56254,53214
2015,02,16,1호선,종로3가,40754,38709
2015,02,16,1호선,종로5가,32433,31591
2015,02,17,1호선,서울역,68421,78144
2015,02,17,1호선,시청,24858,24236
2015,02,17,1호선,종각,51953,49588
2015,02,17,1호선,종로3가,39955,37959
2015,02,17,1호선,종로5가,30458,29953
2015,02,18,1호선,서울역,44847,51958
2015,02,18,1호선,시청,7151,6457
2015,02,18,1호선,종각,14763,12646
2015,02,18,1호선,종로3가,15701,14185
2015,02,18,1호선,종로5가,8899,8570
2015,02,19,1호선,서울역,46475,44042
2015,02,19,1호선,시청,7666,7568
2015,02,19,1호선,종각,14753,11208
2015,02,19,1호선,종로3가,12991,11590
2015,02,19,1호선,종로5가,4994,4458
2015,02,20,1호선,서울역,56775,42260
2015,02,20,1호선,시청,10834,10233
2015,02,20,1호선,종각,24794,20815
2015,02,20,1호선,종로3가,23022,20582
2015,02,20,1호선,종로5가,9473,9539
2015,02,21,1호선,서울역,61307,40747
2015,02,21,1호선,시청,11037,9815
2015,02,21,1호선,종각,26044,24710
2015,02,21,1호선,종로3가,24656,24046
2015,02,21,1호선,종로5가,15721,15818
2015,02,22,1호선,서울역,58085,40791
2015,02,22,1호선,시청,10570,9431
2015,02,22,1호선,종각,22885,19706
2015,02,22,1호선,종로3가,22116,20090
2015,02,22,1호선,종로5가,11676,11816
2015,02,23,1호선,서울역,81634,67256
2015,02,23,1호선,시청,23764,26265
2015,02,23,1호선,종각,52362,53332
2015,02,23,1호선,종로3가,43290,40751
2015,02,23,1호선,종로5가,31102,33624
2015,02,24,1호선,서울역,83402,70871
2015,02,24,1호선,시청,29290,29309
2015,02,24,1호선,종각,58469,55387
2015,02,24,1호선,종로3가,44720,41321
2015,02,24,1호선,종로5가,33797,33721
2015,02,25,1호선,서울역,84524,72807
2015,02,25,1호선,시청,30891,30216
2015,02,25,1호선,종각,62643,57977
2015,02,25,1호선,종로3가,46133,42624
2015,02,25,1호선,종로5가,34814,34866
2015,02,26,1호선,서울역,83168,72231
2015,02,26,1호선,시청,29561,29335
2015,02,26,1호선,종각,60326,56930
2015,02,26,1호선,종로3가,44334,41831
2015,02,26,1호선,종로5가,34896,34863
2015,02,27,1호선,서울역,88525,75729
2015,02,27,1호선,시청,29404,29327
2015,02,27,1호선,종각,61547,59335
2015,02,27,1호선,종로3가,44574,42367
2015,02,27,1호선,종로5가,33778,34410
2015,02,28,1호선,서울역,77236,66599
2015,02,28,1호선,시청,18653,17951
2015,02,28,1호선,종각,42392,39794
2015,02,28,1호선,종로3가,40490,38931
2015,02,28,1호선,종로5가,31105,31446
2015,03,01,1호선,서울역,55431,47750
2015,03,01,1호선,시청,11256,10360
2015,03,01,1호선,종각,25217,21634
2015,03,01,1호선,종로3가,24288,21175
2015,03,01,1호선,종로5가,12954,12575
2015,03,02,1호선,서울역,69723,63743
2015,03,02,1호선,시청,25967,26184
2015,03,02,1호선,종각,52484,50381
2015,03,02,1호선,종로3가,38654,35444
2015,03,02,1호선,종로5가,31079,31122
2015,03,03,1호선,서울역,68122,62096
2015,03,03,1호선,시청,26823,26941
2015,03,03,1호선,종각,52084,50095
2015,03,03,1호선,종로3가,36107,33672
2015,03,03,1호선,종로5가,31008,30511
2015,03,04,1호선,서울역,68335,61630
2015,03,04,1호선,시청,26963,26644
2015,03,04,1호선,종각,54645,52320
2015,03,04,1호선,종로3가,38809,36817
2015,03,04,1호선,종로5가,29855,29860
2015,03,05,1호선,서울역,71040,64235
2015,03,05,1호선,시청,27766,27420
2015,03,05,1호선,종각,54760,52902
2015,03,05,1호선,종로3가,40596,37623
2015,03,05,1호선,종로5가,30755,30915
2015,03,06,1호선,서울역,82599,72891
2015,03,06,1호선,시청,28399,28661
2015,03,06,1호선,종각,58475,57944
2015,03,06,1호선,종로3가,43823,41280
2015,03,06,1호선,종로5가,32224,33089
2015,03,07,1호선,서울역,71386,62423
2015,03,07,1호선,시청,17385,17474
2015,03,07,1호선,종각,42607,38597
2015,03,07,1호선,종로3가,41027,38960
2015,03,07,1호선,종로5가,30163,30700
2015,03,08,1호선,서울역,54634,47204
2015,03,08,1호선,시청,12021,11152
2015,03,08,1호선,종각,27386,22879
2015,03,08,1호선,종로3가,25704,22163
2015,03,08,1호선,종로5가,14243,14214
2015,03,09,1호선,서울역,70881,64921
2015,03,09,1호선,시청,26186,26159
2015,03,09,1호선,종각,53912,51578
2015,03,09,1호선,종로3가,39327,37197
2015,03,09,1호선,종로5가,31455,31269
2015,03,10,1호선,서울역,67732,62440
2015,03,10,1호선,시청,27637,27222
2015,03,10,1호선,종각,52382,50731
2015,03,10,1호선,종로3가,37011,34598
2015,03,10,1호선,종로5가,30069,30259
2015,03,11,1호선,서울역,69710,63725
2015,03,11,1호선,시청,27164,26995
2015,03,11,1호선,종각,55111,52689
2015,03,11,1호선,종로3가,40108,36965
2015,03,11,1호선,종로5가,30806,30869
2015,03,12,1호선,서울역,72712,65420
2015,03,12,1호선,시청,27807,28141
2015,03,12,1호선,종각,54658,53082
2015,03,12,1호선,종로3가,41665,38525
2015,03,12,1호선,종로5가,32004,31960
2015,03,13,1호선,서울역,85138,75142
2015,03,13,1호선,시청,28740,28673
2015,03,13,1호선,종각,58583,57816
2015,03,13,1호선,종로3가,43872,41610
2015,03,13,1호선,종로5가,33135,33545
2015,03,14,1호선,서울역,74149,66026
2015,03,14,1호선,시청,18994,18500
2015,03,14,1호선,종각,44103,39384
2015,03,14,1호선,종로3가,43502,41771
2015,03,14,1호선,종로5가,31173,31211
2015,03,15,1호선,서울역,59062,50655
2015,03,15,1호선,시청,12771,14014
2015,03,15,1호선,종각,27823,24356
2015,03,15,1호선,종로3가,26764,23015
2015,03,15,1호선,종로5가,15278,15109
2015,03,16,1호선,서울역,72665,65892
2015,03,16,1호선,시청,26576,26866
2015,03,16,1호선,종각,53332,51896
2015,03,16,1호선,종로3가,41722,38485
2015,03,16,1호선,종로5가,31852,32400
2015,03,17,1호선,서울역,70419,64226
2015,03,17,1호선,시청,28242,28059
2015,03,17,1호선,종각,52803,51246
2015,03,17,1호선,종로3가,40331,37151
2015,03,17,1호선,종로5가,31537,31879
2015,03,18,1호선,서울역,70232,63513
2015,03,18,1호선,시청,27867,27593
2015,03,18,1호선,종각,53414,51782
2015,03,18,1호선,종로3가,39232,36501
2015,03,18,1호선,종로5가,31353,31347
2015,03,19,1호선,서울역,73595,66631
2015,03,19,1호선,시청,28367,28859
2015,03,19,1호선,종각,54077,52666
2015,03,19,1호선,종로3가,42052,38662
2015,03,19,1호선,종로5가,31902,32435
2015,03,20,1호선,서울역,85372,75525
2015,03,20,1호선,시청,29171,29716
2015,03,20,1호선,종각,59139,58188
2015,03,20,1호선,종로3가,45061,42188
2015,03,20,1호선,종로5가,33218,34076
2015,03,21,1호선,서울역,74056,65010
2015,03,21,1호선,시청,18686,18310
2015,03,21,1호선,종각,43942,40194
2015,03,21,1호선,종로3가,42907,40561
2015,03,21,1호선,종로5가,30777,31438
2015,03,22,1호선,서울역,55372,47952
2015,03,22,1호선,시청,12198,11387
2015,03,22,1호선,종각,26664,22382
2015,03,22,1호선,종로3가,24666,21560
2015,03,22,1호선,종로5가,14533,14278
2015,03,23,1호선,서울역,72381,66521
2015,03,23,1호선,시청,26658,26740
2015,03,23,1호선,종각,52851,50996
2015,03,23,1호선,종로3가,39775,36865
2015,03,23,1호선,종로5가,31114,31278
2015,03,24,1호선,서울역,70990,64835
2015,03,24,1호선,시청,28462,28519
2015,03,24,1호선,종각,53007,50712
2015,03,24,1호선,종로3가,39972,36824
2015,03,24,1호선,종로5가,31795,31927
2015,03,25,1호선,서울역,71575,65292
2015,03,25,1호선,시청,28081,28446
2015,03,25,1호선,종각,54621,52532
2015,03,25,1호선,종로3가,41687,38124
2015,03,25,1호선,종로5가,32404,32355
2015,03,26,1호선,서울역,74385,67057
2015,03,26,1호선,시청,28953,29144
2015,03,26,1호선,종각,55076,52682
2015,03,26,1호선,종로3가,41766,38898
2015,03,26,1호선,종로5가,32987,33469
2015,03,27,1호선,서울역,84464,74769
2015,03,27,1호선,시청,29622,29801
2015,03,27,1호선,종각,58882,58276
2015,03,27,1호선,종로3가,44200,41393
2015,03,27,1호선,종로5가,33429,33875
2015,03,28,1호선,서울역,67836,62410
2015,03,28,1호선,시청,19407,19100
2015,03,28,1호선,종각,42811,38921
2015,03,28,1호선,종로3가,41644,39084
2015,03,28,1호선,종로5가,30708,30847
2015,03,29,1호선,서울역,52272,45722
2015,03,29,1호선,시청,12081,11493
2015,03,29,1호선,종각,24994,20906
2015,03,29,1호선,종로3가,24086,20914
2015,03,29,1호선,종로5가,13731,14077
2015,03,30,1호선,서울역,65930,61415
2015,03,30,1호선,시청,27189,27500
2015,03,30,1호선,종각,50514,48939
2015,03,30,1호선,종로3가,39654,36355
2015,03,30,1호선,종로5가,31968,32203
2015,03,31,1호선,서울역,62210,58424
2015,03,31,1호선,시청,27868,27869
2015,03,31,1호선,종각,50119,47679
2015,03,31,1호선,종로3가,36655,33649
2015,03,31,1호선,종로5가,31082,30848
2015,04,01,1호선,서울역,62389,58413
2015,04,01,1호선,시청,27478,27822
2015,04,01,1호선,종각,53309,51071
2015,04,01,1호선,종로3가,40529,37361
2015,04,01,1호선,종로5가,31399,31561
2015,04,02,1호선,서울역,66077,61623
2015,04,02,1호선,시청,29298,28963
2015,04,02,1호선,종각,54514,51157
2015,04,02,1호선,종로3가,39045,36879
2015,04,02,1호선,종로5가,32928,32229
2015,04,03,1호선,서울역,74913,70352
2015,04,03,1호선,시청,28837,29308
2015,04,03,1호선,종각,56411,55832
2015,04,03,1호선,종로3가,43263,40667
2015,04,03,1호선,종로5가,31704,32341
2015,04,04,1호선,서울역,63016,58697
2015,04,04,1호선,시청,17385,17356
2015,04,04,1호선,종각,37388,34313
2015,04,04,1호선,종로3가,37582,35864
2015,04,04,1호선,종로5가,28819,28332
2015,04,05,1호선,서울역,52946,45173
2015,04,05,1호선,시청,12105,11074
2015,04,05,1호선,종각,23346,19632
2015,04,05,1호선,종로3가,21342,18694
2015,04,05,1호선,종로5가,13117,12852
2015,04,06,1호선,서울역,66163,60812
2015,04,06,1호선,시청,27056,27241
2015,04,06,1호선,종각,52759,50976
2015,04,06,1호선,종로3가,40777,37762
2015,04,06,1호선,종로5가,31951,32134
2015,04,07,1호선,서울역,64631,59404
2015,04,07,1호선,시청,28559,28474
2015,04,07,1호선,종각,53480,51200
2015,04,07,1호선,종로3가,39709,37186
2015,04,07,1호선,종로5가,31832,31853
2015,04,08,1호선,서울역,64441,59176
2015,04,08,1호선,시청,29450,29787
2015,04,08,1호선,종각,55043,52482
2015,04,08,1호선,종로3가,41157,37646
2015,04,08,1호선,종로5가,32432,32255
2015,04,09,1호선,서울역,66144,60349
2015,04,09,1호선,시청,29456,29643
2015,04,09,1호선,종각,53935,51776
2015,04,09,1호선,종로3가,40956,38073
2015,04,09,1호선,종로5가,31767,31851
2015,04,10,1호선,서울역,77127,69415
2015,04,10,1호선,시청,30350,30817
2015,04,10,1호선,종각,55880,54888
2015,04,10,1호선,종로3가,42361,39818
2015,04,10,1호선,종로5가,32921,33124
2015,04,11,1호선,서울역,70851,63568
2015,04,11,1호선,시청,21743,22238
2015,04,11,1호선,종각,40726,34901
2015,04,11,1호선,종로3가,41122,37974
2015,04,11,1호선,종로5가,30311,29925
2015,04,12,1호선,서울역,54586,46251
2015,04,12,1호선,시청,13319,12877
2015,04,12,1호선,종각,24196,19667
2015,04,12,1호선,종로3가,24642,21186
2015,04,12,1호선,종로5가,13788,13656
2015,04,13,1호선,서울역,66044,60539
2015,04,13,1호선,시청,27434,27357
2015,04,13,1호선,종각,53763,50318
2015,04,13,1호선,종로3가,38808,36607
2015,04,13,1호선,종로5가,32307,31699
2015,04,14,1호선,서울역,61867,57090
2015,04,14,1호선,시청,28082,27745
2015,04,14,1호선,종각,51565,49405
2015,04,14,1호선,종로3가,36333,34081
2015,04,14,1호선,종로5가,31097,31013
2015,04,15,1호선,서울역,64227,58760
2015,04,15,1호선,시청,28977,29142
2015,04,15,1호선,종각,54088,52292
2015,04,15,1호선,종로3가,41763,37885
2015,04,15,1호선,종로5가,32129,32410
2015,04,16,1호선,서울역,64223,59834
2015,04,16,1호선,시청,35845,38447
2015,04,16,1호선,종각,61078,50482
2015,04,16,1호선,종로3가,41540,34787
2015,04,16,1호선,종로5가,30488,30684
2015,04,17,1호선,서울역,74730,68671
2015,04,17,1호선,시청,33263,33469
2015,04,17,1호선,종각,56978,54936
2015,04,17,1호선,종로3가,44082,40167
2015,04,17,1호선,종로5가,35045,34023
2015,04,18,1호선,서울역,67908,61319
2015,04,18,1호선,시청,24473,25777
2015,04,18,1호선,종각,49700,38882
2015,04,18,1호선,종로3가,46912,38871
2015,04,18,1호선,종로5가,34299,31436
2015,04,19,1호선,서울역,48572,40249
2015,04,19,1호선,시청,10080,9355
2015,04,19,1호선,종각,21168,18297
